% Filename : LM_Channel_5200_RSTE_ww_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for w'w'
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 8.00000e-06 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.14872e-02 
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=w, u_j=w)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_5200_RSTE_ww_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Production should be zero due to (statistical) symmetries in the flow.
%     It is reported here none-the-less as an indicator of the quality of the statistics.  
% 
% **** Analytic values of Pressure_Transport are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00   -7.914838999273616e-09    1.787243188948621e-01    9.608935080870359e-18    0.000000000000000e+00    1.787219612672918e-01    2.349712731358755e-06
    1.371071353273301e-05    7.110235019829264e-02    2.939438858137398e-14   -8.949976913687353e-08    1.695258345655187e-01    3.069106991621898e-03    0.000000000000000e+00    1.725941449450064e-01    7.071123944157875e-07
    4.169953934984871e-05    2.162495221624994e-01    8.399049517908835e-13   -2.803089106741231e-06    1.520600170438803e-01    8.904433107450677e-03    0.000000000000000e+00    1.609619746870900e-01   -3.276240259086904e-07
    8.453381948780869e-05    4.383836933411095e-01    7.188403780007013e-12   -2.469032292788274e-05    1.283627335494146e-01    1.681597164255012e-02    0.000000000000000e+00    1.451546968260211e-01   -6.819497957999410e-07
    1.427808370142447e-04    7.404467353763260e-01    3.600481780926504e-11   -1.207370637322283e-04    1.011132285608541e-01    2.586613312055223e-02    0.000000000000000e+00    1.268591548634646e-01   -5.302097856596522e-07
    2.170078137750941e-04    1.125380202420942e+00    1.325479041151109e-10   -4.046646830955868e-04    7.313492263817860e-02    3.508152169933510e-02    0.000000000000000e+00    1.078130614646442e-01   -1.281677678155457e-06
    3.077819081407362e-04    1.596125319450033e+00    3.968154631948727e-10   -1.030156927664575e-03    4.702076333526813e-02    4.367430707446097e-02    0.000000000000000e+00    8.966696543426274e-02   -2.051555382756587e-06
    4.156702127537937e-04    2.155622970581291e+00    1.013523665799463e-09   -2.119828075140928e-03    2.485310665319535e-02    5.119182610605877e-02    0.000000000000000e+00    7.392830252840706e-02   -3.196830770199610e-06
    5.275290387434239e-04    2.735711337193032e+00    2.090616651594839e-09   -3.500324075354333e-03    9.425821496903561e-03    5.693376926835017e-02    0.000000000000000e+00    6.286348282614661e-02   -4.214045630557273e-06
    6.433579417870483e-04    3.336388115074059e+00    3.708183558976537e-09   -5.011998113758275e-03   -7.475340544256580e-04    6.145559841607012e-02    0.000000000000000e+00    5.570109887935532e-02   -5.028923285563258e-06
    7.631564617923692e-04    3.957650918233040e+00    5.856047406601905e-09   -6.489958191464519e-03   -7.004305946644878e-03    6.512310544513832e-02    0.000000000000000e+00    5.163426672424426e-02   -5.419561167938070e-06
    8.869241228990354e-04    4.599497278907139e+00    8.424510419605140e-09   -7.794957357487075e-03   -1.049990317032255e-02    6.815135465055305e-02    0.000000000000000e+00    4.986190747017927e-02   -5.404922925424105e-06
    1.014660433480419e-03    5.261924647571224e+00    1.122686399302587e-08   -8.828332033299134e-03   -1.217055308635581e-02    7.064790928871224e-02    0.000000000000000e+00    4.965405752283193e-02   -5.022126910635138e-06
    1.146364886145945e-03    5.944930392949966e+00    1.404059791314715e-08   -9.534576239982108e-03   -1.272326812257205e-02    7.265302313325155e-02    0.000000000000000e+00    5.039955527969074e-02   -4.362468395441299e-06
    1.282036957742871e-03    6.648511802027046e+00    1.665262383396325e-08   -9.897319927908134e-03   -1.265323082571672e-02    7.417272406961439e-02    0.000000000000000e+00    5.162575239038162e-02   -3.562421768250890e-06
    1.421676109358172e-03    7.372666080054942e+00    1.889599560317040e-08   -9.932439460557531e-03   -1.227879843148220e-02    7.520315398219407e-02    0.000000000000000e+00    5.299474185285954e-02   -2.806866709600953e-06
    1.565281786321093e-03    8.117390350568176e+00    2.066897553140738e-08   -9.679667094336472e-03   -1.178383288865905e-02    7.574623785389210e-02    0.000000000000000e+00    5.428499842843382e-02   -2.239888561711423e-06
    1.712853418205151e-03    8.882681655393672e+00    2.193514012354236e-08   -9.193615678941213e-03   -1.125939642998087e-02    7.581783933750286e-02    0.000000000000000e+00    5.536673220265470e-02   -1.883038933808701e-06
    1.864390418830353e-03    9.668536954662272e+00    2.271029665759589e-08   -8.535205343696362e-03   -1.073957346314845e-02    7.545010954556548e-02    0.000000000000000e+00    5.617696345005789e-02   -1.610001040562581e-06
