% Filename : LM_Channel_5200_RSTE_vv_prof.dat 
% 
% Description : Terms in Reynolds stress transport equation for v'v'
% 
% Total number of data points  : 768
% 
% 
% 
% 
% The data in this file was extracted from a direct numerical simulation 
% of fully developed plane turbulent channel flow. The file is available at 
% http://turbulence.ices.utexas.edu, where it will be updated as necessary. 
% 
% When publishing results using this data, the following paper should be 
% cited as the source:  
% 
%    Myoungkyu Lee and Robert D. Moser,  
%    Direct numerical simulation of turbulent channel flow up to Re_tau = 5200, 
%    2015, Journal of Fluid Mechanics, vol. 774, pp. 395-415 
% 
% The paper can be found at http://journals.cambridge.org/article_S0022112015002682 
% 
% NOTE: before publication, please check 
% http://turbulence.ices.utexas.edu for any updates to the data and an 
% updated citation 
% 
% 
% Contact to Robert D. Moser(rmoser@ices.utexas.edu) or M.K. Lee(mk@ices.utexas.edu) for questions.
% 
% 
% The parameters defining the simulation from which this data were extracted are: 
% 
%  Grid (streamwise)       nx = 10240 
%  Grid (wall-normal)      ny = 1536 
%  Grid (spanwise)         nz = 7680 
%  Streamwise domain size  Lx = 8pi 
%  Spanwise domain size    Lz = 3pi 
%  B-Spline order           n = 7 
%  Kinematic Viscosity     nu = 8.00000e-06 
%  Channel half width   delta = 1.000 
%  Avg streamwise vel  U_mean = 1.000 
%  Friction vel         u_tau = 4.14872e-02 
%  Re_tau              Re_tau = 5185.897 
% 
% 
% All data are normalized by u_tau and nu (signified with a ^+) except 
% for y/delta 
% 
% This file was last updated on 6/15/2015.
% 
% 
% 
% Remark: (u_i=v, u_j=v)
% 
%    y/delta              : Grid point in wall-normal direction, Normalized by channel half width 
%    y^+                  : Grid point in wall-normal direction 
%    Production           :  -<u_i' u_k'> dU_j/dU_k + -<u_j' u_k'> dU_i/dx_k 
%    Turbulent Transport  : - d<u_i'u_j'u_k'>/dx_k 
%    Viscous Transport    : nu d^2 <u_i'u_k'> / dx_k dx_k 
%    Pressure Strain      : <p(du_i'/dx_j' + du_j'/dx_i')> 
%    Pressure Transport   : - ( d<pu_i'>/dx_j + d<pu_j'>/dx_i ) 
%    Viscous Dissipation  : 2 nu <du_i'/dx_k du_j'/dx_k> 
%    Balance : Production + Turb_Trans + Visc_Trans + Press_Strain + Press_Trans - Vis_Diss 
% 
% *   Estimated standard deviations of datasets in this file are in the file: LM_Channel_5200_RSTE_vv_stdev.dat 
% 
% **  Data at y/delta = 1.0 is not computed due to code performance optimization 
% 
% *** Analytic values of Production are zero everywhere. These are reported here only for completeness of data with other quantities. 
% 
% -----------End of header--------- 
% 
%         y/delta                    y^+                   Production          Turbulent_Transport        Viscous_Transport       Pressure_Strain         Pressure_Transport        Viscous_Dissipation           Balance        
%--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
    0.000000000000000e+00    0.000000000000000e+00    0.000000000000000e+00    2.106417717539860e-10    1.253448895347751e-08   -1.319690667243150e-17   -3.474456337136036e-10    5.738963009969322e-34    1.239768507832099e-08
    1.371071353273301e-05    7.110235019829264e-02    0.000000000000000e+00   -1.096958336644201e-10    1.102546217672793e-05   -3.781767560642766e-03    3.778121831482264e-03    7.379396608525643e-06    2.267118666862588e-10
    4.169953934984871e-05    2.162495221624994e-01    0.000000000000000e+00   -2.408199600663360e-09    9.426692421018601e-05   -1.084468395345518e-02    1.081406320501892e-02    6.364172543023107e-05    2.042144092853160e-09
    8.453381948780869e-05    4.383836933411095e-01    0.000000000000000e+00   -7.004390293400543e-08    3.434641714263210e-04   -2.008728893199888e-02    1.997921698990890e-02    2.353170833426208e-04    5.102090783551134e-09
    1.427808370142447e-04    7.404467353763260e-01    0.000000000000000e+00   -7.241370815955802e-07    8.322617742240521e-04   -3.000853480127860e-02    2.976036115131425e-02    5.833525117516967e-04    1.147542640642443e-08
    2.170078137750941e-04    1.125380202420942e+00    0.000000000000000e+00   -4.090566171425273e-06    1.563112459523255e-03   -3.902723500697648e-02    3.860135870830651e-02    1.133133915980957e-03    1.167870089763094e-08
    3.077819081407362e-04    1.596125319450033e+00    0.000000000000000e+00   -1.495018319923560e-05    2.446963019673145e-03   -4.583454208828971e-02    4.526404693028216e-02    1.861518946804974e-03   -1.268338620978929e-09
    4.156702127537937e-04    2.155622970581291e+00    0.000000000000000e+00   -3.824002857472403e-05    3.327762510408212e-03   -4.966166793585924e-02    4.908118822662073e-02    2.709089019246553e-03   -4.624665158421346e-08
    5.275290387434239e-04    2.735711337193032e+00    0.000000000000000e+00   -6.586923824266395e-05    3.978641583422137e-03   -5.042994595102346e-02    5.003542868624142e-02    3.518394012115362e-03   -1.389317179326284e-07
    6.433579417870483e-04    3.336388115074059e+00    0.000000000000000e+00   -7.762954205850268e-05    4.381059133013868e-03   -4.912492878378837e-02    4.910069516757423e-02    4.279483141736181e-03   -2.871669949628536e-07
    7.631564617923692e-04    3.957650918233040e+00    0.000000000000000e+00   -4.187622907808112e-05    4.558759830899626e-03   -4.646983507971594e-02    4.696066413201100e-02    5.008201970573400e-03   -4.893164567941477e-07
    8.869241228990354e-04    4.599497278907139e+00    0.000000000000000e+00    7.854608608015325e-05    4.553499731064853e-03   -4.296429809489644e-02    4.406262484258178e-02    5.731104028558375e-03   -7.314637280216030e-07
    1.014660433480419e-03    5.261924647571224e+00    0.000000000000000e+00    3.175263843306142e-04    4.409777902871296e-03   -3.893436853928050e-02    4.068105552955562e-02    6.474981413899302e-03   -9.901364222764455e-07
    1.146364886145945e-03    5.944930392949966e+00    0.000000000000000e+00    6.966416625448749e-04    4.166803533819275e-03   -3.458347551580247e-02    3.697954324172913e-02    7.260750296411229e-03   -1.237374120419826e-06
    1.282036957742871e-03    6.648511802027046e+00    0.000000000000000e+00    1.218396075822350e-03    3.855563050704004e-03   -3.003706975796883e-02    3.306253258499135e-02    8.100869489895725e-03   -1.447536346850520e-06
    1.421676109358172e-03    7.372666080054942e+00    0.000000000000000e+00    1.863366764013513e-03    3.499007587028519e-03   -2.537698255343944e-02    2.901222452641643e-02    8.999220434470002e-03   -1.604110450978760e-06
    1.565281786321093e-03    8.117390350568176e+00    0.000000000000000e+00    2.591649142974837e-03    3.113751315182088e-03   -2.066456312635109e-02    2.490986417505342e-02    9.952404044143293e-03   -1.702537284037700e-06
    1.712853418205151e-03    8.882681655393672e+00    0.000000000000000e+00    3.347915254171153e-03    2.712130538212815e-03   -1.595387425449093e-02    2.084370276335474e-02    1.095162217345269e-02   -1.747872204910586e-06
    1.864390418830353e-03    9.668536954662272e+00    0.000000000000000e+00    4.068708699581917e-03    2.303943758126105e-03   -1.129737548810927e-02    1.690756325173565e-02    1.198459233021220e-02   -1.752108877791161e-06
    2.019892186265637e-03    1.047495312682141e+01    0.000000000000000e+00    4.690380560603336e-03    1.897596974950397e-03   -6.746778320220752e-03    1.319426785200962e-02    1.303720167919075e-02   -1.734611848155238e-06
    2.179358102831097e-03    1.130192696864662e+01    0.000000000000000e+00    5.156272276428904e-03    1.500660427343736e-03   -2.351423107964338e-03    9.787567163754471e-03    1.409479365057772e-02   -1.716891014948152e-06
    2.342787535100643e-03    1.214945519525534e+01    0.000000000000000e+00    5.422198318092327e-03    1.119981937208936e-03    1.844102085808123e-03    6.755103618695360e-03    1.514309150181137e-02   -1.705542006628230e-06
    2.510179833904336e-03    1.301753444011904e+01    0.000000000000000e+00    5.459733753181672e-03    7.615446015826645e-04    5.802065556600415e-03    4.143794099789821e-03    1.616881613942123e-02   -1.678128266655726e-06
    2.681534334331159e-03    1.390616125507758e+01    0.000000000000000e+00    5.257225883557822e-03    4.302520784770234e-04    9.492957309392982e-03    1.978047066877373e-03    1.716007134100590e-02   -1.589002700700531e-06
    2.856850355731466e-03    1.481533211035189e+01    0.000000000000000e+00    4.818862408758313e-03    1.297657876919685e-04    1.289603395656996e-02    2.605068573302637e-04    1.810656048278687e-02   -1.391472436364227e-06
    3.036127201719752e-03    1.574504339455838e+01    0.000000000000000e+00    4.162405743814472e-03   -1.375578054705132e-04    1.599914601461799e-02   -1.025367321550419e-03    1.899968339787254e-02   -1.056766461011993e-06
    3.219364160177429e-03    1.669529141472329e+01    0.000000000000000e+00    3.316203360786213e-03   -3.706330862640253e-04    1.879802200519545e-02   -1.911625611557833e-03    1.983254866947932e-02   -5.820013195163842e-07
    3.406560503255829e-03    1.766607239629828e+01    0.000000000000000e+00    2.315910280296864e-03   -5.695276979128003e-04    2.129514897251727e-02   -2.441598600544430e-03    2.059992724409771e-02    5.710259192576173e-09
    3.597715487378639e-03    1.865738248317309e+01    0.000000000000000e+00    1.201286792331194e-03   -7.352781985161281e-04    2.349837422033384e-02   -2.665563531274398e-03    2.129816182401270e-02    6.574588618003807e-07
    3.792828353245237e-03    1.966921773769277e+01    0.000000000000000e+00    1.338056815190565e-05   -8.696755491793578e-04    2.541946526561387e-02   -2.636796455646405e-03    2.192503803284490e-02    1.335796095111585e-06
    3.991898325833909e-03    2.070157414067443e+01    0.000000000000000e+00   -1.207780874994623e-03   -9.750622926459161e-04    2.707288247151549e-02   -2.408371715378378e-03    2.247962870826060e-02    2.038880235966795e-06
    4.194924614404183e-03    2.175444759141932e+01    0.000000000000000e+00   -2.425102849492548e-03   -1.054134296445893e-03    2.847478773679687e-02   -2.030636830179336e-03    2.296213252841785e-02    2.781232261238331e-06
    4.401906412500711e-03    2.282783390773295e+01    0.000000000000000e+00   -3.606004237845877e-03   -1.109745548205321e-03    2.964217486173981e-02   -1.549170412845642e-03    2.337371630830142e-02    3.538354541549743e-06
    4.612842897956049e-03    2.392172882593950e+01    0.000000000000000e+00   -4.723358425806161e-03   -1.144766061025951e-03    3.059216891567929e-02   -1.003471428182501e-03    2.371634996106456e-02    4.223039600112499e-06
    4.827733232894094e-03    2.503612800089970e+01    0.000000000000000e+00   -5.755653444727812e-03   -1.162005255469435e-03    3.134157049227085e-02   -4.265407502700413e-04    2.399263957358159e-02    4.731468221969015e-06
    5.046576563733418e-03    2.617102700602804e+01    0.000000000000000e+00   -6.686785871475632e-03   -1.164153991485242e-03    3.190659919196431e-02    1.550261521516820e-04    2.420568373194680e-02    5.001749208317918e-06
    5.269372021190488e-03    2.732642133330954e+01    0.000000000000000e+00   -7.505708809713046e-03   -1.153734494375840e-03    3.230282637118968e-02    7.205847636222537e-04    2.435895246169149e-02    5.015369031555889e-06
    5.496118720283327e-03    2.850230639331869e+01    0.000000000000000e+00   -8.205814409941279e-03   -1.133066274553222e-03    3.254529311160075e-02    1.254544228352698e-03    2.445617615245955e-02    4.780502999398445e-06
    5.726815760335069e-03    2.969867751523788e+01    0.000000000000000e+00   -8.784235880211134e-03   -1.104209079480935e-03    3.264864902915992e-02    1.745395596786639e-03    2.450124951146566e-02    4.350154788824306e-06
    5.961462224977065e-03    3.091552994687357e+01    0.000000000000000e+00   -9.241253494365645e-03   -1.068943877704191e-03    3.262720065959282e-02    2.184968413529732e-03    2.449814138628091e-02    3.830314771802179e-06
    6.200057182153218e-03    3.215285885467869e+01    0.000000000000000e+00   -9.579876734230693e-03   -1.028794478372500e-03    3.249472615952757e-02    2.568100769375134e-03    2.445082086930280e-02    3.334846996706081e-06
    6.442599684123196e-03    3.341065932376937e+01    0.000000000000000e+00   -9.805466377494769e-03   -9.850878028335854e-04    3.226417023521035e-02    2.892524772194051e-03    2.436319319454225e-02    2.947632533802785e-06
    6.689088767466322e-03    3.468892635794506e+01    0.000000000000000e+00   -9.925178450274852e-03   -9.390340201047328e-04    3.194756373251444e-02    3.158403045031877e-03    2.423903697468349e-02    2.717332483245100e-06
